pid,category,name,base_price,price,unit_price,arrival,rating,reward,url
5351399,food,"청정원 포도씨유, 900ml, 2개","41,280","12,510",(100ml당 695원),내일(화) 도착 보장,(21804),최대 625원 적립,coupang_img\5351399.jpg
6239512369,food,"풀무원샘물 무라벨 생수, 2L, 24개","16,920","14,250",(100ml당 30원),내일(화) 도착 보장,(85104),최대 713원 적립,coupang_img\6239512369.jpg
7741784666,food,"생생포크 1등급 삼겹살 (냉장), 600g, 1팩","16,590","16,250","(100g당 2,708원)",내일(화) 새벽 도착 보장,(87),최대 813원 적립,coupang_img\7741784666.jpg
222491219,food,"스타벅스 카페 라떼, 270ml, 10개","25,000","18,700",(100ml당 693원),내일(화) 새벽 도착 보장,(81367),최대 935원 적립,coupang_img\222491219.jpg
6006472677,food,"GAP 당도선별 거창사과, 1.5KG (5~7입), 1봉","18,030","17,330","(100g당 1,155원)",내일(화) 새벽 도착 보장,(6356),최대 866원 적립,coupang_img\6006472677.jpg
6317742408,food,"바이오믹스 설탕대신 스테비아 에리스리톨 설탕, 1.2kg, 1개","44,880","26,400","(100g당 2,200원)",모레(수) 도착 예정,(57841),"최대 1,320원 적립",coupang_img\6317742408.jpg
6820439614,food,"풀무원 모짜렐라 핫도그 (냉동), 720g, 1개","16,440","12,720","(100g당 1,767원)",내일(화) 새벽 도착 보장,(41772),최대 636원 적립,coupang_img\6820439614.jpg
1238155880,food,"해통령 더 간편한 육수명장, 80g, 2개","13,220","12,760",(10g당 798원),내일(화) 새벽 도착 보장,(23614),최대 598원 적립,coupang_img\1238155880.jpg
185917324,food,"곰곰 새우 볶음밥 (냉동), 300g, 6개","13,670","12,190",(100g당 677원),내일(화) 새벽 도착 보장,(88555),최대 610원 적립,coupang_img\185917324.jpg
6439683698,food,"티즐 제로 자몽블랙티, 500ml, 20개","17,000","15,600",(100ml당 156원),내일(화) 도착 보장,(16106),최대 780원 적립,coupang_img\6439683698.jpg
6212866716,food,"몽베스트 위드어스 무라벨 생수, 500ml, 40개","12,980","11,870",(100ml당 59원),내일(화) 도착 보장,(63364),최대 594원 적립,coupang_img\6212866716.jpg
5932459264,food,"오뚜기 컵누들 매콤한 맛 37.8g, 12개","15,960","11,580",(1개당 965원),내일(화) 도착 보장,(49184),최대 579원 적립,coupang_img\5932459264.jpg
6639066443,food,"켈로그 크런치넛 에너지바 K, 360g, 2개","24,900","21,900",(10g당 304원),모레(수) 도착 예정,(29784),"최대 1,095원 적립",coupang_img\6639066443.jpg
5116596401,food,"이롬 황성주 국산콩 검은콩 고칼슘 두유, 24개, 190ml","26,900","13,630",(100ml당 299원),내일(화) 도착 보장,(137340),최대 681원 적립,coupang_img\5116596401.jpg
96571,food,"농심 안성탕면 125g, 5개","34,000","28,300","(1개당 5,660원)",모레(수) 도착 예정,(271321),"최대 1,415원 적립",coupang_img\96571.jpg
319152577,food,"칠성사이다, 210ml, 30개","14,270","13,560",(100ml당 215원),내일(화) 도착 보장,(231954),최대 678원 적립,coupang_img\319152577.jpg
2510991,food,"동아오츠카 나랑드사이다 제로, 1.5L, 12개","19,000","14,900",(100ml당 83원),내일(화) 도착 보장,(140095),최대 745원 적립,coupang_img\2510991.jpg
6497400457,food,"강훈목장 수제요거트 블루베리, 1000ml, 1개","10,430","9,800",(10ml당 98원),내일(화) 새벽 도착 보장,(31578),최대 490원 적립,coupang_img\6497400457.jpg
2210839123,food,"GNM자연의품격 건강한 간 밀크씨슬, 150정, 1개","45,000","22,690",(1정당 151원),내일(화) 도착 보장,(55740),"최대 1,065원 적립",coupang_img\2210839123.jpg
6627109979,food,"곰곰 냉동 블루베리, 1kg, 1개","10,190","9,990",(100g당 999원),내일(화) 새벽 도착 보장,(132168),최대 500원 적립,coupang_img\6627109979.jpg
6422282284,food,"EVLUTIONNUTRITION 아이솔레이트 프로틴 더블 리치 초콜릿 맛, 2.268kg, 1개","82,450","74,160",(10g당 327원),5/31(금) 도착 예정,(1317),"최대 3,708원 적립",coupang_img\6422282284.jpg
